"Date","MaxTemp","MinTemp","MeanTemp","Precip","MaxGust","HDD","CDD","Month","Year","DOW","HDD_1","HDD_2","CDD_1","CDD_2","IsBusinessDay","Holiday","MaxHDD","MaxCDD","wknd"
2013-05-27,20.9,8.5,14.7,0,56,0,1.7,"May",2013,"Monday",0,0,0,0,1,0,0,5.9,0
2013-05-28,19.5,8.3,13.9,0,37,0,0.9,"May",2013,"Tuesday",0,0,1.7,0,1,0,0,4.5,0
2013-05-29,21,9.7,15.4,12.4,48,0,2.4,"May",2013,"Wednesday",0,0,0.9,1.7,1,0,0,6,0
2013-05-30,18.2,9,13.6,5.4,48,0,0.6,"May",2013,"Thursday",0,0,2.4,0.9,1,0,0,3.2,0
2013-05-31,21.3,10.7,16,0,48,0,3,"May",2013,"Friday",0,0,0.6,2.4,1,0,0,6.3,0
2013-06-01,19.1,10.4,14.8,0,33,0,1.8,"June",2013,"Saturday",0,0,3,0.6,0,0,0,4.1,1
2013-06-02,15.2,10.3,12.8,11.4,33,0,0,"June",2013,"Sunday",0,0,1.8,3,0,0,0,0.199999999999999,1
2013-06-03,20.2,10.7,15.5,1,33,0,2.5,"June",2013,"Monday",0,0,0,1.8,1,0,0,5.2,0
2013-06-04,21.7,8.9,15.3,0,46,0,2.3,"June",2013,"Tuesday",0,0,2.5,0,1,0,0,6.7,0
2013-06-05,24.4,10.1,17.3,2,61,0,4.3,"June",2013,"Wednesday",0,0,2.3,2.5,1,0,0,9.4,0
2013-06-06,21.3,9.4,15.4,0,35,0,2.4,"June",2013,"Thursday",0,0,4.3,2.3,1,0,0,6.3,0
2013-06-07,18.5,12.4,15.5,0,35,0,2.5,"June",2013,"Friday",0,0,2.4,4.3,1,0,0,3.5,0
2013-06-08,20.1,9.4,14.8,0,63,0,1.8,"June",2013,"Saturday",0,0,2.5,2.4,0,0,0,5.1,1
2013-06-09,14.7,7.7,11.2,1.8,54,0,0,"June",2013,"Sunday",0,0,1.8,2.5,0,0,0,0,1
2013-06-10,9.7,5.4,7.6,2.6,56,0.4,0,"June",2013,"Monday",0,0,0,1.8,1,0,0,0,0
2013-06-11,14.6,5.5,10.1,0,56,0,0,"June",2013,"Tuesday",0.4,0,0,0,1,0,0,0,0
2013-06-12,14.1,9.3,11.7,26.4,39,0,0,"June",2013,"Wednesday",0,0.4,0,0,1,0,0,0,0
2013-06-13,18.1,6.6,12.4,2,37,0,0,"June",2013,"Thursday",0,0,0,0,1,0,0,3.1,0
2013-06-14,16.5,8.8,12.7,0.6,44,0,0,"June",2013,"Friday",0,0,0,0,1,0,0,1.5,0
2013-06-15,16.9,10.7,13.8,0.2,57,0,0.800000000000001,"June",2013,"Saturday",0,0,0,0,0,0,0,1.9,1
2013-06-16,16.8,11.3,14.1,1.4,35,0,1.1,"June",2013,"Sunday",0,0,0.800000000000001,0,0,0,0,1.8,1
2013-06-17,22.5,9.5,16,1.2,33,0,3,"June",2013,"Monday",0,0,1.1,0.800000000000001,1,0,0,7.5,0
2013-06-18,21.1,11.3,16.2,13,35,0,3.2,"June",2013,"Tuesday",0,0,3,1.1,1,0,0,6.1,0
2013-06-19,19.9,13.9,16.9,0.2,37,0,3.9,"June",2013,"Wednesday",0,0,3.2,3,1,0,0,4.9,0
2013-06-20,18.6,12.4,15.5,0.6,37,0,2.5,"June",2013,"Thursday",0,0,3.9,3.2,1,0,0,3.6,0
2013-06-21,21.4,9.3,15.4,3.4,63,0,2.4,"June",2013,"Friday",0,0,2.5,3.9,1,0,0,6.4,0
2013-06-22,19.9,8.5,14.2,1.4,37,0,1.2,"June",2013,"Saturday",0,0,2.4,2.5,0,0,0,4.9,1
2013-06-23,20.9,10.1,15.5,0,37,0,2.5,"June",2013,"Sunday",0,0,1.2,2.4,0,0,0,5.9,1
2013-06-24,22.8,11.4,17.1,0,37,0,4.1,"June",2013,"Monday",0,0,2.5,1.2,1,0,0,7.8,0
2013-06-25,17.9,13.7,15.8,40.4,37,0,2.8,"June",2013,"Tuesday",0,0,4.1,2.5,1,0,0,2.9,0
2013-06-26,22.4,12.1,17.3,0,46,0,4.3,"June",2013,"Wednesday",0,0,2.8,4.1,1,0,0,7.4,0
2013-06-27,24.1,11.9,18,8.8,48,0,5,"June",2013,"Thursday",0,0,4.3,2.8,1,0,0,9.1,0
2013-06-28,26,12.8,19.4,0,48,0,6.4,"June",2013,"Friday",0,0,5,4.3,1,0,0,11,0
2013-06-29,27.5,17,22.3,0,33,0,9.3,"June",2013,"Saturday",0,0,6.4,5,0,0,0,12.5,1
2013-06-30,25.5,16.2,20.9,0,33,0,7.9,"June",2013,"Sunday",0,0,9.3,6.4,0,0,0,10.5,1
2013-07-01,28.8,15.9,22.4,0,33,0,9.4,"July",2013,"Monday",0,0,7.9,9.3,0,1,0,13.8,0
2013-07-02,33.7,16,24.9,0.8,89,0,11.9,"July",2013,"Tuesday",0,0,9.4,7.9,1,0,0,18.7,0
2013-07-03,22.9,15.3,19.1,0.8,89,0,6.1,"July",2013,"Wednesday",0,0,11.9,9.4,1,0,0,7.9,0
2013-07-04,22.8,12.1,17.5,0,50,0,4.5,"July",2013,"Thursday",0,0,6.1,11.9,1,0,0,7.8,0
2013-07-05,21.1,10.8,16,0,50,0,3,"July",2013,"Friday",0,0,4.5,6.1,1,0,0,6.1,0
2013-07-06,19,10.5,14.8,0,50,0,1.8,"July",2013,"Saturday",0,0,3,4.5,0,0,0,4,1
2013-07-07,19.1,9.9,14.5,2.4,33,0,1.5,"July",2013,"Sunday",0,0,1.8,3,0,0,0,4.1,1
2013-07-08,21.7,9.7,15.7,0,33,0,2.7,"July",2013,"Monday",0,0,1.5,1.8,1,0,0,6.7,0
2013-07-09,27,10.7,18.9,0,52,0,5.9,"July",2013,"Tuesday",0,0,2.7,1.5,1,0,0,12,0
2013-07-10,27.3,13.6,20.5,12.4,67,0,7.5,"July",2013,"Wednesday",0,0,5.9,2.7,1,0,0,12.3,0
2013-07-11,17.2,11.1,14.2,2.2,57,0,1.2,"July",2013,"Thursday",0,0,7.5,5.9,1,0,0,2.2,0
2013-07-12,18.8,8.2,13.5,0,46,0,0.5,"July",2013,"Friday",0,0,1.2,7.5,1,0,0,3.8,0
2013-07-13,18.8,6.4,12.6,17.4,35,0,0,"July",2013,"Saturday",0,0,0.5,1.2,0,0,0,3.8,1
2013-07-14,19.5,9,14.3,7.2,32,0,1.3,"July",2013,"Sunday",0,0,0,0.5,0,0,0,4.5,1
2013-07-15,17.5,10.5,14,22.2,48,0,1,"July",2013,"Monday",0,0,1.3,0,1,0,0,2.5,0
2013-07-16,23.1,8.7,15.9,0,48,0,2.9,"July",2013,"Tuesday",0,0,1,1.3,1,0,0,8.1,0
2013-07-17,24.6,11.6,18.1,0,35,0,5.1,"July",2013,"Wednesday",0,0,2.9,1,1,0,0,9.6,0
2013-07-18,26.9,14.2,20.6,0,57,0,7.6,"July",2013,"Thursday",0,0,5.1,2.9,1,0,0,11.9,0
2013-07-19,22.1,13.8,18,4.6,57,0,5,"July",2013,"Friday",0,0,7.6,5.1,1,0,0,7.1,0
2013-07-20,22.8,13.2,18,4.8,33,0,5,"July",2013,"Saturday",0,0,5,7.6,0,0,0,7.8,1
2013-07-21,21.6,13.6,17.6,0.6,33,0,4.6,"July",2013,"Sunday",0,0,5,5,0,0,0,6.6,1
2013-07-22,22.8,13.2,18,6.4,33,0,5,"July",2013,"Monday",0,0,4.6,5,1,0,0,7.8,0
2013-07-23,22.6,12.3,17.5,0,33,0,4.5,"July",2013,"Tuesday",0,0,5,4.6,1,0,0,7.6,0
2013-07-24,20.2,14.1,17.2,0,33,0,4.2,"July",2013,"Wednesday",0,0,4.5,5,1,0,0,5.2,0
2013-07-25,21.4,10.4,15.9,0,35,0,2.9,"July",2013,"Thursday",0,0,4.2,4.5,1,0,0,6.4,0
2013-07-26,22.9,14.3,18.6,0,44,0,5.6,"July",2013,"Friday",0,0,2.9,4.2,1,0,0,7.9,0
2013-07-27,17,11.7,14.4,3.4,46,0,1.4,"July",2013,"Saturday",0,0,5.6,2.9,0,0,0,2,1
2013-07-28,16.5,9.1,12.8,0,48,0,0,"July",2013,"Sunday",0,0,1.4,5.6,0,0,0,1.5,1
2013-07-29,17,9.4,13.2,0.2,41,0,0.199999999999999,"July",2013,"Monday",0,0,0,1.4,1,0,0,2,0
2013-07-30,19.7,7.1,13.4,0,41,0,0.4,"July",2013,"Tuesday",0,0,0.199999999999999,0,1,0,0,4.7,0
2013-07-31,23.2,10.2,16.7,0,41,0,3.7,"July",2013,"Wednesday",0,0,0.4,0.199999999999999,1,0,0,8.2,0
2013-08-01,23.9,12.4,18.2,0,41,0,5.2,"August",2013,"Thursday",0,0,3.7,0.4,1,0,0,8.9,0
2013-08-02,23.6,13.8,18.7,0,41,0,5.7,"August",2013,"Friday",0,0,5.2,3.7,1,0,0,8.6,0
2013-08-03,23.8,12.2,18,0,46,0,5,"August",2013,"Saturday",0,0,5.7,5.2,0,0,0,8.8,1
2013-08-04,23.2,12.2,17.7,0,46,0,4.7,"August",2013,"Sunday",0,0,5,5.7,0,0,0,8.2,1
2013-08-05,23.4,11.8,17.6,2.4,46,0,4.6,"August",2013,"Monday",0,0,4.7,5,1,0,0,8.4,0
2013-08-06,22.2,11.7,17,0,46,0,4,"August",2013,"Tuesday",0,0,4.6,4.7,1,0,0,7.2,0
2013-08-07,16.9,12.5,14.7,3.6,46,0,1.7,"August",2013,"Wednesday",0,0,4,4.6,1,0,0,1.9,0
2013-08-08,19.1,11.2,15.2,0,46,0,2.2,"August",2013,"Thursday",0,0,1.7,4,1,0,0,4.1,0
2013-08-09,20.5,12.5,16.5,0,35,0,3.5,"August",2013,"Friday",0,0,2.2,1.7,1,0,0,5.5,0
2013-08-10,25.4,12.7,19.1,0,32,0,6.1,"August",2013,"Saturday",0,0,3.5,2.2,0,0,0,10.4,1
2013-08-11,26.1,14,20.1,34,54,0,7.1,"August",2013,"Sunday",0,0,6.1,3.5,0,0,0,11.1,1
2013-08-12,23.4,14.7,19.1,6.2,54,0,6.1,"August",2013,"Monday",0,0,7.1,6.1,1,0,0,8.4,0
2013-08-13,25.4,14.6,20,0,54,0,7,"August",2013,"Tuesday",0,0,6.1,7.1,1,0,0,10.4,0
2013-08-14,27.3,15.8,21.6,0,54,0,8.6,"August",2013,"Wednesday",0,0,7,6.1,1,0,0,12.3,0
2013-08-15,25.8,15.8,20.8,0,32,0,7.8,"August",2013,"Thursday",0,0,8.6,7,1,0,0,10.8,0
2013-08-16,23.5,16.2,19.9,0.6,32,0,6.9,"August",2013,"Friday",0,0,7.8,8.6,1,0,0,8.5,0
2013-08-17,24.4,13.9,19.2,17.4,32,0,6.2,"August",2013,"Saturday",0,0,6.9,7.8,0,0,0,9.4,1
2013-08-18,24.5,12.6,18.6,0.2,44,0,5.6,"August",2013,"Sunday",0,0,6.2,6.9,0,0,0,9.5,1
2013-08-19,19.5,12.3,15.9,0.6,44,0,2.9,"August",2013,"Monday",0,0,5.6,6.2,1,0,0,4.5,0
2013-08-20,19.5,8.6,14.1,0.2,44,0,1.1,"August",2013,"Tuesday",0,0,2.9,5.6,1,0,0,4.5,0
2013-08-21,20.6,10.5,15.6,0,44,0,2.6,"August",2013,"Wednesday",0,0,1.1,2.9,1,0,0,5.6,0
2013-08-22,26.7,8.3,17.5,0,44,0,4.5,"August",2013,"Thursday",0,0,2.6,1.1,1,0,0,11.7,0
2013-08-23,25.1,11.5,18.3,0,44,0,5.3,"August",2013,"Friday",0,0,4.5,2.6,1,0,0,10.1,0
2013-08-24,26.1,13.9,20,0,44,0,7,"August",2013,"Saturday",0,0,5.3,4.5,0,0,0,11.1,1
2013-08-25,24,13.9,19,0,35,0,6,"August",2013,"Sunday",0,0,7,5.3,0,0,0,9,1
2013-08-26,18.8,13.5,16.2,2.2,33,0,3.2,"August",2013,"Monday",0,0,6,7,1,0,0,3.8,0
2013-08-27,23.7,9.7,16.7,0.8,35,0,3.7,"August",2013,"Tuesday",0,0,3.2,6,1,0,0,8.7,0
2013-08-28,25.1,9.7,17.4,0,35,0,4.4,"August",2013,"Wednesday",0,0,3.7,3.2,1,0,0,10.1,0
2013-08-29,24.2,12.5,18.4,37,33,0,5.4,"August",2013,"Thursday",0,0,4.4,3.7,1,0,0,9.2,0
2013-08-30,22,13.3,17.7,4.6,52,0,4.7,"August",2013,"Friday",0,0,5.4,4.4,1,0,0,7,0
2013-08-31,22.5,12.3,17.4,0.2,52,0,4.4,"August",2013,"Saturday",0,0,4.7,5.4,0,0,0,7.5,1
2013-09-01,24.9,13,19,0,52,0,6,"September",2013,"Sunday",0,0,4.4,4.7,0,0,0,9.9,1
2013-09-02,28.2,11.7,20,0,52,0,7,"September",2013,"Monday",0,0,6,4.4,0,1,0,13.2,0
2013-09-03,24.9,12.6,18.8,0,35,0,5.8,"September",2013,"Tuesday",0,0,7,6,1,0,0,9.9,0
2013-09-04,28.8,12.9,20.9,0,32,0,7.9,"September",2013,"Wednesday",0,0,5.8,7,1,0,0,13.8,0
2013-09-05,26.8,13.4,20.1,0,32,0,7.1,"September",2013,"Thursday",0,0,7.9,5.8,1,0,0,11.8,0
2013-09-06,22.3,13.4,17.9,0,32,0,4.9,"September",2013,"Friday",0,0,7.1,7.9,1,0,0,7.3,0
2013-09-07,17.1,13.4,15.3,3.8,32,0,2.3,"September",2013,"Saturday",0,0,4.9,7.1,0,0,0,2.1,1
2013-09-08,23.7,12.5,18.1,0,32,0,5.1,"September",2013,"Sunday",0,0,2.3,4.9,0,0,0,8.7,1
2013-09-09,22.5,13.9,18.2,0,37,0,5.2,"September",2013,"Monday",0,0,5.1,2.3,1,0,0,7.5,0
2013-09-10,21.8,9.1,15.5,0,46,0,2.5,"September",2013,"Tuesday",0,0,5.2,5.1,1,0,0,6.8,0
2013-09-11,24.1,7.5,15.8,0,46,0,2.8,"September",2013,"Wednesday",0,0,2.5,5.2,1,0,0,9.1,0
2013-09-12,29.8,12.1,21,0,46,0,8,"September",2013,"Thursday",0,0,2.8,2.5,1,0,0,14.8,0
2013-09-13,27.2,11,19.1,0,46,0,6.1,"September",2013,"Friday",0,0,8,2.8,1,0,0,12.2,0
2013-09-14,23,9.8,16.4,0,46,0,3.4,"September",2013,"Saturday",0,0,6.1,8,0,0,0,8,1
2013-09-15,26.2,13.2,19.7,0,54,0,6.7,"September",2013,"Sunday",0,0,3.4,6.1,0,0,0,11.2,1
2013-09-16,27.6,14,20.8,0,41,0,7.8,"September",2013,"Monday",0,0,6.7,3.4,1,0,0,12.6,0
2013-09-17,18.4,7.9,13.2,0,65,0,0.199999999999999,"September",2013,"Tuesday",0,0,7.8,6.7,1,0,0,3.4,0
2013-09-18,11.2,3.6,7.4,0,65,0.6,0,"September",2013,"Wednesday",0,0,0.199999999999999,7.8,1,0,1.4,0,0
2013-09-19,19.3,1.4,10.4,0,33,0,0,"September",2013,"Thursday",0.6,0,0,0.199999999999999,1,0,3.6,4.3,0
2013-09-20,21.7,5.7,13.7,0,33,0,0.699999999999999,"September",2013,"Friday",0,0.6,0,0,1,0,0,6.7,0
2013-09-21,25.1,6.5,15.8,0,56,0,2.8,"September",2013,"Saturday",0,0,0.699999999999999,0,0,0,0,10.1,1
2013-09-22,21.3,5.7,13.5,0,37,0,0.5,"September",2013,"Sunday",0,0,2.8,0.699999999999999,0,0,0,6.3,1
2013-09-23,18.8,6.1,12.5,0,44,0,0,"September",2013,"Monday",0,0,0.5,2.8,1,0,0,3.8,0
2013-09-24,15.5,4,9.8,0,44,0,0,"September",2013,"Tuesday",0,0,0,0.5,1,0,1,0.5,0
2013-09-25,14.4,0.1,7.3,0,33,0.7,0,"September",2013,"Wednesday",0,0,0,0,1,0,4.9,0,0
2013-09-26,11.8,1.3,6.6,0,33,1.4,0,"September",2013,"Thursday",0.7,0,0,0,1,0,3.7,0,0
2013-09-27,15.1,-0.3,7.4,0,32,0.6,0,"September",2013,"Friday",1.4,0.7,0,0,1,0,5.3,0.0999999999999996,0
2013-09-28,17.4,2.6,10,0,44,0,0,"September",2013,"Saturday",0.6,1.4,0,0,0,0,2.4,2.4,1
2013-09-29,13.4,3.4,8.4,1.6,32,0,0,"September",2013,"Sunday",0,0.6,0,0,0,0,1.6,0,1
2013-09-30,13.4,0.3,8.4,1.6,32,0,0,"September",2013,"Monday",0,0,0,0,1,0,4.7,0,0
2013-10-01,7.7,2.3,5,0.5,35,3,0,"October",2013,"Tuesday",0,0,0,0,1,0,2.7,0,0
2013-10-02,5.4,0.9,3.2,8,33,4.8,0,"October",2013,"Wednesday",3,0,0,0,1,0,4.1,0,0
2013-10-03,6.8,0.6,3.7,1,33,4.3,0,"October",2013,"Thursday",4.8,3,0,0,1,0,4.4,0,0
2013-10-04,14.1,-1.4,6.4,1,33,1.6,0,"October",2013,"Friday",4.3,4.8,0,0,1,0,6.4,0,0
2013-10-05,15.7,3.5,9.6,0.5,44,0,0,"October",2013,"Saturday",1.6,4.3,0,0,0,0,1.5,0.699999999999999,1
2013-10-06,14.2,7,10.6,0,44,0,0,"October",2013,"Sunday",0,1.6,0,0,0,0,0,0,1
2013-10-07,17.4,5.5,11.5,0,56,0,0,"October",2013,"Monday",0,0,0,0,1,0,0,2.4,0
2013-10-08,10.5,3.8,7.2,0,56,0.8,0,"October",2013,"Tuesday",0,0,0,0,1,0,1.2,0,0
2013-10-09,12.8,-1.1,5.9,0,39,2.1,0,"October",2013,"Wednesday",0.8,0,0,0,1,0,6.1,0,0
2013-10-10,11.5,2.8,7.2,0,33,0.8,0,"October",2013,"Thursday",2.1,0.8,0,0,1,0,2.2,0,0
2013-10-11,10.2,-0.1,5.1,0,37,2.9,0,"October",2013,"Friday",0.8,2.1,0,0,1,0,5.1,0,0
2013-10-12,10,-3.7,3.2,0,37,4.8,0,"October",2013,"Saturday",2.9,0.8,0,0,0,0,8.7,0,1
2013-10-13,10.1,0.8,5.5,0,35,2.5,0,"October",2013,"Sunday",4.8,2.9,0,0,0,0,4.2,0,1
2013-10-14,12.3,-3.3,4.5,0,35,3.5,0,"October",2013,"Monday",2.5,4.8,0,0,0,1,8.3,0,0
2013-10-15,16.1,1.2,8.7,0.5,54,0,0,"October",2013,"Tuesday",3.5,2.5,0,0,1,0,3.8,1.1,0
2013-10-16,9.6,-0.3,4.7,0,37,3.3,0,"October",2013,"Wednesday",0,3.5,0,0,1,0,5.3,0,0
2013-10-17,10.5,2.4,6.5,0,50,1.5,0,"October",2013,"Thursday",3.3,0,0,0,1,0,2.6,0,0
2013-10-18,14.3,-1.3,6.5,0,35,1.5,0,"October",2013,"Friday",1.5,3.3,0,0,1,0,6.3,0,0
2013-10-19,14.4,5.6,10,0,65,0,0,"October",2013,"Saturday",1.5,1.5,0,0,0,0,0,0,1
2013-10-20,12.7,2,7.4,0,65,0.6,0,"October",2013,"Sunday",0,1.5,0,0,0,0,3,0,1
2013-10-21,15.3,8.4,11.9,0,35,0,0,"October",2013,"Monday",0.6,0,0,0,1,0,0,0.300000000000001,0
2013-10-22,13.8,4.6,9.2,0.5,33,0,0,"October",2013,"Tuesday",0,0.6,0,0,1,0,0.4,0,0
2013-10-23,10.8,2.2,6.5,0,33,1.5,0,"October",2013,"Wednesday",0,0,0,0,1,0,2.8,0,0
2013-10-24,16.9,2.1,9.5,0,35,0,0,"October",2013,"Thursday",1.5,0,0,0,1,0,2.9,1.9,0
2013-10-25,10.8,2.1,6.5,0,32,1.5,0,"October",2013,"Friday",0,1.5,0,0,1,0,2.9,0,0
2013-10-26,15.7,0.9,8.3,0.5,41,0,0,"October",2013,"Saturday",1.5,0,0,0,0,0,4.1,0.699999999999999,1
2013-10-27,5.4,-7.4,-1,2,44,9,0,"October",2013,"Sunday",0,1.5,0,0,0,0,12.4,0,1
2013-10-28,-1.5,-8.3,-4.9,0,32,12.9,0,"October",2013,"Monday",9,0,0,0,1,0,13.3,0,0
2013-10-29,5.8,-8.1,-1.2,0.5,32,9.2,0,"October",2013,"Tuesday",12.9,9,0,0,1,0,13.1,0,0
2013-10-30,9.3,-1,4.2,0.5,32,3.8,0,"October",2013,"Wednesday",9.2,12.9,0,0,1,0,6,0,0
2013-10-31,10.7,-0.3,5.2,0,63,2.8,0,"October",2013,"Thursday",3.8,9.2,0,0,1,0,5.3,0,0
2013-11-01,10.5,2.9,6.7,0,63,1.3,0,"November",2013,"Friday",2.8,3.8,0,0,1,0,2.1,0,0
2013-11-02,4.4,-0.2,2.1,1,33,5.9,0,"November",2013,"Saturday",1.3,2.8,0,0,0,0,5.2,0,1
2013-11-03,-0.2,-7.6,-3.9,0,41,11.9,0,"November",2013,"Sunday",5.9,1.3,0,0,0,0,12.6,0,1
2013-11-04,-5.5,-11.1,-8.3,0,41,16.3,0,"November",2013,"Monday",11.9,5.9,0,0,1,0,16.1,0,0
2013-11-05,-4.3,-14.6,-9.5,0,41,17.5,0,"November",2013,"Tuesday",16.3,11.9,0,0,1,0,19.6,0,0
2013-11-06,3,-9.5,-3.3,0.5,41,11.3,0,"November",2013,"Wednesday",17.5,16.3,0,0,1,0,14.5,0,0
2013-11-07,2.5,-6.5,-2,0.5,41,10,0,"November",2013,"Thursday",11.3,17.5,0,0,1,0,11.5,0,0
2013-11-08,-0.6,-4.1,-2.4,0,41,10.4,0,"November",2013,"Friday",10,11.3,0,0,1,0,9.1,0,0
2013-11-09,-3.4,-11.9,-7.7,0.5,41,15.7,0,"November",2013,"Saturday",10.4,10,0,0,0,0,16.9,0,1
2013-11-10,-8.9,-12.1,-10.5,0,32,18.5,0,"November",2013,"Sunday",15.7,10.4,0,0,0,0,17.1,0,1
2013-11-11,-1.8,-13.5,-7.7,0,32,15.7,0,"November",2013,"Monday",18.5,15.7,0,0,0,1,18.5,0,0
2013-11-12,1.2,-13.2,-6,0,32,14,0,"November",2013,"Tuesday",15.7,18.5,0,0,1,0,18.2,0,0
2013-11-13,5.3,-2.7,1.3,2.5,39,6.7,0,"November",2013,"Wednesday",14,15.7,0,0,1,0,7.7,0,0
2013-11-14,5.9,0.5,3.2,0,35,4.8,0,"November",2013,"Thursday",6.7,14,0,0,1,0,4.5,0,0
2013-11-15,4.4,-4.2,0.1,2.5,48,7.9,0,"November",2013,"Friday",4.8,6.7,0,0,1,0,9.2,0,0
2013-11-16,-4.2,-12.2,-8.2,1,56,16.2,0,"November",2013,"Saturday",7.9,4.8,0,0,0,0,17.2,0,1
2013-11-17,-10.3,-17.2,-13.8,0.5,56,21.8,0,"November",2013,"Sunday",16.2,7.9,0,0,0,0,22.2,0,1
2013-11-18,-13.3,-16.6,-15,0.5,56,23,0,"November",2013,"Monday",21.8,16.2,0,0,1,0,21.6,0,0
2013-11-19,-13.5,-19.5,-16.5,1.5,33,24.5,0,"November",2013,"Tuesday",23,21.8,0,0,1,0,24.5,0,0
2013-11-20,-17.6,-24.2,-20.9,0,33,28.9,0,"November",2013,"Wednesday",24.5,23,0,0,1,0,29.2,0,0
2013-11-21,-11.5,-18.4,-15,0.5,33,23,0,"November",2013,"Thursday",28.9,24.5,0,0,1,0,23.4,0,0
2013-11-22,-9.7,-15.8,-12.8,1.5,33,20.8,0,"November",2013,"Friday",23,28.9,0,0,1,0,20.8,0,0
2013-11-23,0.2,-12.5,-6.2,1.5,33,14.2,0,"November",2013,"Saturday",20.8,23,0,0,0,0,17.5,0,1
2013-11-24,2.9,-7.7,-2.4,0.5,35,10.4,0,"November",2013,"Sunday",14.2,20.8,0,0,0,0,12.7,0,1
2013-11-25,-1.8,-7.8,-4.8,0,35,12.8,0,"November",2013,"Monday",10.4,14.2,0,0,1,0,12.8,0,0
2013-11-26,1.6,-6,-2.2,0,35,10.2,0,"November",2013,"Tuesday",12.8,10.4,0,0,1,0,11,0,0
2013-11-27,0.4,-11.2,-5.4,0,35,13.4,0,"November",2013,"Wednesday",10.2,12.8,0,0,1,0,16.2,0,0
2013-11-28,-6.5,-10.5,-8.5,0,35,16.5,0,"November",2013,"Thursday",13.4,10.2,0,0,1,0,15.5,0,0
2013-11-29,-0.1,-9.6,-4.9,0,35,12.9,0,"November",2013,"Friday",16.5,13.4,0,0,1,0,14.6,0,0
2013-11-30,-1.2,-9.8,-5.5,0,35,13.5,0,"November",2013,"Saturday",12.9,16.5,0,0,0,0,14.8,0,1
2013-12-01,-2.5,-9,-5.8,0,35,13.8,0,"December",2013,"Sunday",13.5,12.9,0,0,0,0,14,0,1
2013-12-02,-3.8,-13,-8.4,2,37,16.4,0,"December",2013,"Monday",13.8,13.5,0,0,1,0,18,0,0
2013-12-03,-13,-18.4,-15.7,0.5,32,23.7,0,"December",2013,"Tuesday",16.4,13.8,0,0,1,0,23.4,0,0
2013-12-04,-15.8,-25,-20.4,0,32,28.4,0,"December",2013,"Wednesday",23.7,16.4,0,0,1,0,30,0,0
2013-12-05,-20.7,-25.1,-22.9,0,32,30.9,0,"December",2013,"Thursday",28.4,23.7,0,0,1,0,30.1,0,0
2013-12-06,-25,-30.6,-27.8,0,32,35.8,0,"December",2013,"Friday",30.9,28.4,0,0,1,0,35.6,0,0
2013-12-07,-13.8,-30.7,-22.3,0.5,39,30.3,0,"December",2013,"Saturday",35.8,30.9,0,0,0,0,35.7,0,1
2013-12-08,-13.6,-20.4,-17,0,37,25,0,"December",2013,"Sunday",30.3,35.8,0,0,0,0,25.4,0,1
2013-12-09,-4.9,-14.6,-9.8,1,61,17.8,0,"December",2013,"Monday",25,30.3,0,0,1,0,19.6,0,0
2013-12-10,-7.6,-21.1,-14.4,0,61,22.4,0,"December",2013,"Tuesday",17.8,25,0,0,1,0,26.1,0,0
2013-12-11,-10.7,-16.9,-13.8,0,61,21.8,0,"December",2013,"Wednesday",22.4,17.8,0,0,1,0,21.9,0,0
2013-12-12,-14.9,-19.5,-17.2,1,33,25.2,0,"December",2013,"Thursday",21.8,22.4,0,0,1,0,24.5,0,0
2013-12-13,-17.7,-19.8,-18.8,1,33,26.8,0,"December",2013,"Friday",25.2,21.8,0,0,1,0,24.8,0,0
2013-12-14,-3,-17.8,-10.4,3,33,18.4,0,"December",2013,"Saturday",26.8,25.2,0,0,0,0,22.8,0,1
2013-12-15,3.8,-3.9,-0.1,2,72,8.1,0,"December",2013,"Sunday",18.4,26.8,0,0,0,0,8.9,0,1
2013-12-16,2.4,-3.9,-0.8,0,74,8.8,0,"December",2013,"Monday",8.1,18.4,0,0,1,0,8.9,0,0
2013-12-17,2.5,-7.2,-2.4,0,74,10.4,0,"December",2013,"Tuesday",8.8,8.1,0,0,1,0,12.2,0,0
2013-12-18,-5.1,-17.9,-11.5,0,54,19.5,0,"December",2013,"Wednesday",10.4,8.8,0,0,1,0,22.9,0,0
2013-12-19,-14.6,-25.9,-20.3,0,54,28.3,0,"December",2013,"Thursday",19.5,10.4,0,0,1,0,30.9,0,0
2013-12-20,-14.1,-19.8,-17,0,54,25,0,"December",2013,"Friday",28.3,19.5,0,0,1,0,24.8,0,0
2013-12-21,-19,-23.6,-21.3,0,54,29.3,0,"December",2013,"Saturday",25,28.3,0,0,0,0,28.6,0,1
2013-12-22,-17.5,-29.7,-23.6,0,37,31.6,0,"December",2013,"Sunday",29.3,25,0,0,0,0,34.7,0,1
2013-12-23,2.7,-17.5,-7.4,1,50,15.4,0,"December",2013,"Monday",31.6,29.3,0,0,1,0,22.5,0,0
2013-12-24,1.9,-2.4,-0.3,0,41,8.3,0,"December",2013,"Tuesday",15.4,31.6,0,0,1,0,7.4,0,0
2013-12-25,2.6,-3.7,-0.6,0.5,37,8.6,0,"December",2013,"Wednesday",8.3,15.4,0,0,0,1,8.7,0,0
2013-12-26,5.6,-3.6,1,0.5,37,7,0,"December",2013,"Thursday",8.6,8.3,0,0,0,1,8.6,0,0
